Tempo (s),Tensão (V),Corrente (A)
0.49,0.0004436127954574163,8.872255909148327e-08
0.491,0.00043482867356926065,8.696573471385213e-08
0.492,0.00042621848894832493,8.524369778966499e-08
0.493,0.0004177787974059582,8.355575948119164e-08
0.494,0.00040950622295301214,8.190124459060243e-08
0.495,0.00040139745644940297,8.02794912898806e-08
0.496,0.00039344925428041035,7.868985085608208e-08
0.497,0.00038565843705919064,7.713168741183813e-08
0.498,0.0003780218883549756,7.560437767099512e-08
0.499,0.0003705365534464616,7.410731068929232e-08
0.5,0.00036319943809987883,7.263988761997577e-08
0.501,0.00035600760737126036,7.120152147425208e-08
0.502,0.00034895818443242177,6.979163688648435e-08
0.503,0.000342048349420194,6.84096698840388e-08
0.504,0.0003352753383084392,6.705506766168785e-08
0.505,0.0003286364418024058,6.572728836048116e-08
0.506,0.000322129004254971,6.44258008509942e-08
0.507,0.0003157504226043488,6.315008452086976e-08
0.508,0.0003094981453328296,6.189962906656592e-08
0.509,0.0003033696714461411,6.067393428922822e-08
0.51,0.00029736254947301387,5.947250989460278e-08
0.511,0.00029147437648456266,5.8294875296912534e-08
0.512,0.0002857027971330817,5.714055942661634e-08
0.513,0.0002800455027098758,5.600910054197517e-08
0.514,0.00027450023022174375,5.490004604434875e-08
0.515,0.00026906476148575223,5.381295229715045e-08
0.516,0.00026373692224193254,5.274738444838651e-08
0.517,0.0002585145812835493,5.170291625670986e-08
0.518,0.00025339564960458644,5.0679129920917293e-08
0.519,0.0002483780795641192,4.9675615912823837e-08
0.52,0.000243459864067229,4.86919728134458e-08
0.521,0.00023863903576214096,4.7727807152428195e-08
0.522,0.000233913666253254,4.67827332506508e-08
0.523,0.00022928186532975882,4.5856373065951766e-08
0.524,0.00022474178020952742,4.494835604190549e-08
0.525,0.00022029159479797726,4.405831895959545e-08
0.526,0.00021592952896160673,4.318590579232135e-08
0.527,0.0002116538378159196,4.233076756318392e-08
0.528,0.00020746281102744727,4.149256220548946e-08
0.529,0.00020335477212959398,4.06709544259188e-08
0.53,0.00019932807785202563,3.986561557040513e-08
0.531,0.00019538111746334125,3.907622349266825e-08
0.532,0.00019151231212675816,3.830246242535163e-08
0.533,0.00018772011426855764,3.754402285371153e-08
0.534,0.0001840030069590328,3.680060139180656e-08
0.535,0.00018035950330569768,3.607190066113954e-08
0.536,0.00017678814585850996,3.535762917170199e-08
0.537,0.0001732875060268727,3.465750120537454e-08
0.538,0.00016985618350817705,3.397123670163541e-08
0.539,0.000166492805727664,3.32985611455328e-08
0.54,0.00016319602728937538,3.2639205457875076e-08
0.541,0.00015996452943797885,3.1992905887595774e-08
0.542,0.00015679701953124633,3.135940390624927e-08
0.543,0.00015369223052298113,3.073844610459623e-08
0.544,0.0001506489204561819,3.0129784091236384e-08
0.545,0.00014766587196624447,2.9533174393248896e-08
0.546,0.00014474189179399807,2.8948378358799613e-08
0.547,0.0001418758103083869,2.8375162061677382e-08
0.548,0.00013906648103860153,2.7813296207720306e-08
0.549,0.00013631278021547632,2.7262556043095268e-08
0.55,0.00013361360632196527,2.6722721264393057e-08
0.551,0.0001309678796525215,2.6193575930504305e-08
0.552,0.0001283745418812002,2.567490837624004e-08
0.553,0.000125832555638315,2.5166511127663e-08
0.554,0.00012334090409547489,2.466818081909498e-08
0.555,0.00012089859055884027,2.4179718111768054e-08
