Tempo (s),Tensão (V),Corrente (A)
0.396,0.05666727143241695,7.083408929052118e-06
0.397,0.055963339281216086,6.995417410152011e-06
0.398,0.0552681515156362,6.908518939454526e-06
0.399,0.05458159951117462,6.822699938896828e-06
0.4,0.053903575992683736,6.7379469990854676e-06
0.401,0.05323397501760939,6.654246877201174e-06
0.402,0.0525726919594369,6.571586494929613e-06
0.403,0.051919623491343055,6.489952936417882e-06
0.404,0.051274667570051065,6.4093334462563835e-06
0.405,0.050637723419885976,6.329715427485747e-06
0.406,0.05000869151702849,6.251086439628562e-06
0.40700000000000003,0.04938747357396401,6.173434196745502e-06
0.40800000000000003,0.04877397252412506,6.096746565515633e-06
0.40900000000000003,0.04816809250672443,6.021011563340554e-06
0.41000000000000003,0.047569738851776754,5.9462173564720944e-06
0.41100000000000003,0.046978818065306016,5.872352258163252e-06
0.41200000000000003,0.04639523781473713,5.799404726842142e-06
0.41300000000000003,0.04581890691446864,5.72736336430858e-06
0.41400000000000003,0.04524973531162483,5.6562169139531035e-06
0.41500000000000004,0.0446876340719848,5.5859542589981e-06
0.41600000000000004,0.04413251536608617,5.516564420760772e-06
0.417,0.043584292455501834,5.448036556937729e-06
0.418,0.043042879679286564,5.380359959910821e-06
0.419,0.042508192440592604,5.313524055074075e-06
0.42,0.04198014719345108,5.247518399181385e-06
0.421,0.04145866142971783,5.1823326787147294e-06
0.422,0.040943653666181246,5.117956708272656e-06
0.423,0.04043504343183051,5.054380428978814e-06
0.424,0.039932751255281736,4.991593906910217e-06
0.425,0.039436698652360415,4.929587331545052e-06
0.426,0.038946808113838105,4.868351014229763e-06
0.427,0.03846300309332152,4.80787538666519e-06
0.428,0.03798520799529182,4.748150999411478e-06
0.429,0.03751334816329289,4.6891685204116115e-06
0.43,0.037047349868265966,4.630918733533246e-06
0.431,0.036587140297029384,4.573392537128673e-06
0.432,0.03613264754090136,4.5165809426126706e-06
0.433,0.035683800584464014,4.460475073058002e-06
0.434,0.03524052929446725,4.4050661618084065e-06
0.435,0.03480276440887015,4.3503455511087695e-06
0.436,0.03437043752601872,4.29630469075234e-06
0.437,0.03394348109395796,4.2429351367447444e-06
0.438,0.033521828399876635,4.1902285499845795e-06
0.439,0.033105413559683494,4.138176694960437e-06
0.44,0.03269417150771253,4.086771438464067e-06
0.441,0.03228803798655647,4.036004748319558e-06
0.442,0.031886949537026324,3.9858686921282905e-06
0.443,0.031490843488235866,3.936355436029483e-06
0.444,0.031099657947809042,3.88745724347613e-06
0.445,0.03071333179220931,3.839166474026164e-06
0.446,0.030331804657188863,3.791475582148608e-06
0.447,0.029955016928356643,3.7443771160445803e-06
0.448,0.029582909731863456,3.697863716482932e-06
0.449,0.029215424925202748,3.6519281156503436e-06
0.45,0.028852505088125844,3.6065631360157307e-06
0.451,0.028494093513669837,3.56176168920873e-06
0.452,0.028140134199297027,3.5175167749121286e-06
0.453,0.02779057183814443,3.4738214797680537e-06
0.454,0.027445351810381876,3.4306689762977348e-06
0.455,0.027104420174677693,3.388052521834712e-06
0.456,0.026767723659770176,3.345965457471272e-06
0.457,0.026435209656143856,3.304401207017982e-06
0.458,0.026106826207809162,3.2633532759761453e-06
0.459,0.02578252200418421,3.2228152505230263e-06
0.46,0.025462246372077335,3.182780796509667e-06
0.461,0.025145949267769443,3.1432436584711803e-06
0.462,0.02483358126919447,3.104197658649309e-06
0.463,0.024525093568217124,3.0656366960271407e-06
0.464,0.024220437963006523,3.0275547453758155e-06
0.465,0.023919566850504483,2.9899458563130603e-06
0.466,0.023622433218987573,2.952804152373447e-06
0.467,0.02332899064072134,2.9161238300901677e-06
0.468,0.023039193264705923,2.8798991580882404e-06
0.46900000000000003,0.02275299580951174,2.8441244761889674e-06
0.47000000000000003,0.022470353556204102,2.808794194525513e-06
0.47100000000000003,0.02219122234135591,2.7739027926694887e-06
0.47200000000000003,0.021915558550146947,2.7394448187683683e-06
